UniProt_ID	KEGG_Pathways	EC_Number	BRENDA_EC	Recommended_Name	Organism	KEGG_ID
28211|Alphaproteobacteria	-	GO:0003674,GO:0003676,GO:0003677,GO:0003697,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006259,GO:0006281,GO:0006298,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0032300,GO:0032991,GO:0033554,GO:0034641,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1990391	GO:0003674,GO:0003676,GO:0003677,GO:0003697,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006259,GO:0006281,GO:0006298,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0032300,GO:0032991,GO:0033554,GO:0034641,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1990391	L	COG0323@1|root,COG0323@2|Bacteria,1MV61@1224|Proteobacteria,2TR2M@28211|Alphaproteobacteria,36XK2@31993|Methylocystaceae	-
91061|Bacilli	-	-	-	F	COG3613@1|root,COG3613@2|Bacteria,1U57V@1239|Firmicutes,4IEZ3@91061|Bacilli,3F51W@33958|Lactobacillaceae	-
1224|Proteobacteria	-	-	-	S	2EI4V@1|root,33BW7@2|Bacteria,1NN3Z@1224|Proteobacteria	-
10699|Siphoviridae	-	GO:0003674,GO:0003824,GO:0003887,GO:0004518,GO:0004527,GO:0006139,GO:0006259,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008408,GO:0009058,GO:0009059,GO:0009987,GO:0016740,GO:0016772,GO:0016779,GO:0016787,GO:0016788,GO:0018130,GO:0019438,GO:0034061,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0046483,GO:0071704,GO:0071897,GO:0090304,GO:0090305,GO:0140097,GO:1901360,GO:1901362,GO:1901576	GO:0003674,GO:0003824,GO:0003887,GO:0004518,GO:0004527,GO:0006139,GO:0006259,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008408,GO:0009058,GO:0009059,GO:0009987,GO:0016740,GO:0016772,GO:0016779,GO:0016787,GO:0016788,GO:0018130,GO:0019438,GO:0034061,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0046483,GO:0071704,GO:0071897,GO:0090304,GO:0090305,GO:0140097,GO:1901360,GO:1901362,GO:1901576	S	4QAKM@10239|Viruses,4QPEF@28883|Caudovirales,4QKNE@10699|Siphoviridae	-
135619|Oceanospirillales	-	-	-	V	COG1322@1|root,COG1322@2|Bacteria,1MWHV@1224|Proteobacteria,1RMB8@1236|Gammaproteobacteria,1XHGX@135619|Oceanospirillales	-
29547|Epsilonproteobacteria	-	-	-	T	COG2199@1|root,COG3706@2|Bacteria,1N0N3@1224|Proteobacteria,43E7J@68525|delta/epsilon subdivisions,2YTC4@29547|Epsilonproteobacteria	-
1224|Proteobacteria	-	-	-	CO	COG0526@1|root,COG0526@2|Bacteria,1N726@1224|Proteobacteria,42U61@68525|delta/epsilon subdivisions	-
29547|Epsilonproteobacteria	-	-	-	O	COG1651@1|root,COG1651@2|Bacteria,1MVS2@1224|Proteobacteria,42UNJ@68525|delta/epsilon subdivisions,2YRUK@29547|Epsilonproteobacteria	-
28211|Alphaproteobacteria	-	GO:0000166,GO:0001510,GO:0002097,GO:0002098,GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0030488,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0036094,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0048037,GO:0050660,GO:0050662,GO:0071704,GO:0090304,GO:0097159,GO:1901265,GO:1901360,GO:1901363	GO:0000166,GO:0001510,GO:0002097,GO:0002098,GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0030488,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0036094,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0048037,GO:0050660,GO:0050662,GO:0071704,GO:0090304,GO:0097159,GO:1901265,GO:1901360,GO:1901363	D	COG0445@1|root,COG0445@2|Bacteria,1MU6F@1224|Proteobacteria,2TRJS@28211|Alphaproteobacteria,36XG9@31993|Methylocystaceae	-
28211|Alphaproteobacteria	-	-	-	C	COG3411@1|root,COG3411@2|Bacteria,1MZR4@1224|Proteobacteria,2UAPY@28211|Alphaproteobacteria,36Z0G@31993|Methylocystaceae	-
204441|Rhodospirillales	-	-	-	L	COG3293@1|root,COG3293@2|Bacteria,1RDDI@1224|Proteobacteria,2U7E3@28211|Alphaproteobacteria,2JSY1@204441|Rhodospirillales	-
28211|Alphaproteobacteria	-	-	-	O	COG0309@1|root,COG0309@2|Bacteria,1RDJ4@1224|Proteobacteria,2U7HE@28211|Alphaproteobacteria,36YRB@31993|Methylocystaceae	-
1236|Gammaproteobacteria	-	-	-	-	2E4QK@1|root,32XCC@2|Bacteria,1N3WS@1224|Proteobacteria,1SBJ3@1236|Gammaproteobacteria	-
1236|Gammaproteobacteria	2.3.1.241	-	-	M	COG1560@1|root,COG1560@2|Bacteria,1MVNI@1224|Proteobacteria,1RMZ5@1236|Gammaproteobacteria,4653E@72275|Alteromonadaceae	2.3.1.241
28211|Alphaproteobacteria	-	-	-	O	COG3914@1|root,COG3914@2|Bacteria,1QU3U@1224|Proteobacteria,2TVYA@28211|Alphaproteobacteria	-
976|Bacteroidetes	-	-	-	O	COG3291@1|root,COG3291@2|Bacteria,4NMA6@976|Bacteroidetes,1IJ6Q@117743|Flavobacteriia	-
2|Bacteria	-	-	-	OU	COG3740@1|root,COG3740@2|Bacteria	-
28221|Deltaproteobacteria	-	-	-	S	COG5280@1|root,COG5280@2|Bacteria,1RKKJ@1224|Proteobacteria,43D1A@68525|delta/epsilon subdivisions,2X895@28221|Deltaproteobacteria,2MAA9@213115|Desulfovibrionales	-
28211|Alphaproteobacteria	4.2.1.75	-	-	H	COG1587@1|root,COG4223@1|root,COG1587@2|Bacteria,COG4223@2|Bacteria,1NMTP@1224|Proteobacteria,2U1Y2@28211|Alphaproteobacteria,36YP1@31993|Methylocystaceae	4.2.1.75
1090|Chlorobi	-	-	-	C	COG1032@1|root,COG1032@2|Bacteria,1FF7X@1090|Chlorobi	-
29547|Epsilonproteobacteria	-	-	-	MU	COG1538@1|root,COG1538@2|Bacteria,1Q066@1224|Proteobacteria,42RNJ@68525|delta/epsilon subdivisions,2YNZR@29547|Epsilonproteobacteria	-
10699|Siphoviridae	-	GO:0008150,GO:0016032,GO:0019048,GO:0035821,GO:0039637,GO:0044003,GO:0044403,GO:0044419,GO:0051701,GO:0051704,GO:0051817	GO:0008150,GO:0016032,GO:0019048,GO:0035821,GO:0039637,GO:0044003,GO:0044403,GO:0044419,GO:0051701,GO:0051704,GO:0051817	-	4QHD1@10239|Viruses,4QS4X@28883|Caudovirales,4QN7G@10699|Siphoviridae	-
28211|Alphaproteobacteria	2.1.1.163,2.1.1.201	-	-	Q	COG0500@1|root,COG2226@2|Bacteria,1MX8I@1224|Proteobacteria,2TRWR@28211|Alphaproteobacteria,36XWV@31993|Methylocystaceae	2.1.1.163,2.1.1.201
28211|Alphaproteobacteria	3.2.2.23,4.2.99.18	-	-	L	COG0266@1|root,COG0266@2|Bacteria,1MVM5@1224|Proteobacteria,2TS4C@28211|Alphaproteobacteria,36X36@31993|Methylocystaceae	3.2.2.23,4.2.99.18
1236|Gammaproteobacteria	-	-	-	K	COG1033@1|root,COG1033@2|Bacteria,1MUE1@1224|Proteobacteria,1RPIP@1236|Gammaproteobacteria,1J7PV@118884|unclassified Gammaproteobacteria	-
1236|Gammaproteobacteria	2.5.1.39	-	-	H	COG0382@1|root,COG0382@2|Bacteria,1MYNT@1224|Proteobacteria,1SKGE@1236|Gammaproteobacteria	2.5.1.39
28211|Alphaproteobacteria	1.1.1.25	-	-	E	COG0169@1|root,COG0169@2|Bacteria,1MVH4@1224|Proteobacteria,2TS99@28211|Alphaproteobacteria,36XDN@31993|Methylocystaceae	1.1.1.25
28211|Alphaproteobacteria	2.7.1.24	GO:0003674,GO:0003824,GO:0004140,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006732,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009117,GO:0009150,GO:0009152,GO:0009165,GO:0009259,GO:0009260,GO:0009987,GO:0015936,GO:0015937,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0033865,GO:0033866,GO:0033875,GO:0034030,GO:0034032,GO:0034033,GO:0034641,GO:0034654,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0046390,GO:0046483,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	GO:0003674,GO:0003824,GO:0004140,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006732,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009117,GO:0009150,GO:0009152,GO:0009165,GO:0009259,GO:0009260,GO:0009987,GO:0015936,GO:0015937,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0033865,GO:0033866,GO:0033875,GO:0034030,GO:0034032,GO:0034033,GO:0034641,GO:0034654,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0046390,GO:0046483,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	H	COG0237@1|root,COG0237@2|Bacteria,1RCXT@1224|Proteobacteria,2U765@28211|Alphaproteobacteria,36YA4@31993|Methylocystaceae	2.7.1.24
28211|Alphaproteobacteria	2.7.7.7	GO:0003674,GO:0003824,GO:0004518,GO:0004527,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006281,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008408,GO:0009058,GO:0009059,GO:0009360,GO:0009987,GO:0016787,GO:0016788,GO:0032991,GO:0033554,GO:0034641,GO:0034645,GO:0042575,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0044776,GO:0045004,GO:0045005,GO:0046483,GO:0050896,GO:0051716,GO:0061695,GO:0071704,GO:0090304,GO:0090305,GO:1901360,GO:1901576,GO:1902494,GO:1990234	GO:0003674,GO:0003824,GO:0004518,GO:0004527,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006281,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008408,GO:0009058,GO:0009059,GO:0009360,GO:0009987,GO:0016787,GO:0016788,GO:0032991,GO:0033554,GO:0034641,GO:0034645,GO:0042575,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0044776,GO:0045004,GO:0045005,GO:0046483,GO:0050896,GO:0051716,GO:0061695,GO:0071704,GO:0090304,GO:0090305,GO:1901360,GO:1901576,GO:1902494,GO:1990234	L	COG0847@1|root,COG0847@2|Bacteria,1MV8Z@1224|Proteobacteria,2TTFF@28211|Alphaproteobacteria,36Y1I@31993|Methylocystaceae	2.7.7.7
28211|Alphaproteobacteria	-	-	-	S	COG1373@1|root,COG1373@2|Bacteria,1R7NY@1224|Proteobacteria,2UA2H@28211|Alphaproteobacteria	-
28211|Alphaproteobacteria	-	-	-	K	COG0583@1|root,COG0583@2|Bacteria,1MWY0@1224|Proteobacteria,2TSD9@28211|Alphaproteobacteria	-
28211|Alphaproteobacteria	-	-	-	T	COG0745@1|root,COG0745@2|Bacteria,1RD7E@1224|Proteobacteria,2U745@28211|Alphaproteobacteria,3NB2Y@45404|Beijerinckiaceae	-
28211|Alphaproteobacteria	-	-	-	T	COG5002@1|root,COG5002@2|Bacteria,1R5EN@1224|Proteobacteria,2U4EG@28211|Alphaproteobacteria,371IR@31993|Methylocystaceae	-
135619|Oceanospirillales	-	-	-	K	COG0583@1|root,COG0583@2|Bacteria,1MXXA@1224|Proteobacteria,1RREE@1236|Gammaproteobacteria,1XKAP@135619|Oceanospirillales	-
135619|Oceanospirillales	-	-	-	S	COG3085@1|root,COG3085@2|Bacteria,1RD72@1224|Proteobacteria,1S3NW@1236|Gammaproteobacteria,1XMVT@135619|Oceanospirillales	-
28211|Alphaproteobacteria	2.6.1.1	-	-	E	COG0436@1|root,COG0436@2|Bacteria,1MW0Z@1224|Proteobacteria,2TRPK@28211|Alphaproteobacteria,36XMM@31993|Methylocystaceae	2.6.1.1
28211|Alphaproteobacteria	2.7.4.1	-	-	S	COG2326@1|root,COG2326@2|Bacteria,1MVE2@1224|Proteobacteria,2TSU8@28211|Alphaproteobacteria,36XYF@31993|Methylocystaceae	2.7.4.1
28211|Alphaproteobacteria	2.1.2.1	-	-	E	COG0112@1|root,COG0112@2|Bacteria,1MUIS@1224|Proteobacteria,2TQKT@28211|Alphaproteobacteria,36X64@31993|Methylocystaceae	2.1.2.1
28211|Alphaproteobacteria	-	-	-	K	COG1327@1|root,COG1327@2|Bacteria,1RE7V@1224|Proteobacteria,2U75W@28211|Alphaproteobacteria,36Y5S@31993|Methylocystaceae	-
204441|Rhodospirillales	1.1.1.193,3.5.4.26	-	-	H	COG0117@1|root,COG1985@1|root,COG0117@2|Bacteria,COG1985@2|Bacteria,1MUWT@1224|Proteobacteria,2TR70@28211|Alphaproteobacteria,2JPG9@204441|Rhodospirillales	1.1.1.193,3.5.4.26
1236|Gammaproteobacteria	-	GO:0000976,GO:0001067,GO:0001130,GO:0001217,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006355,GO:0008150,GO:0009889,GO:0009890,GO:0009892,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0019219,GO:0019222,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032991,GO:0032993,GO:0043565,GO:0044212,GO:0044424,GO:0044444,GO:0044464,GO:0045892,GO:0045934,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0062012,GO:0065007,GO:0080090,GO:0090352,GO:0097159,GO:0140110,GO:1901363,GO:1902679,GO:1903314,GO:1903506,GO:1903507,GO:1990837,GO:2000112,GO:2000113,GO:2001141	GO:0000976,GO:0001067,GO:0001130,GO:0001217,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006355,GO:0008150,GO:0009889,GO:0009890,GO:0009892,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0019219,GO:0019222,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032991,GO:0032993,GO:0043565,GO:0044212,GO:0044424,GO:0044444,GO:0044464,GO:0045892,GO:0045934,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0062012,GO:0065007,GO:0080090,GO:0090352,GO:0097159,GO:0140110,GO:1901363,GO:1902679,GO:1903314,GO:1903506,GO:1903507,GO:1990837,GO:2000112,GO:2000113,GO:2001141	K	COG2197@1|root,COG2197@2|Bacteria,1NQH7@1224|Proteobacteria,1RNXI@1236|Gammaproteobacteria,465FY@72275|Alteromonadaceae	-
204441|Rhodospirillales	-	-	-	S	COG1235@1|root,COG1235@2|Bacteria,1MWI5@1224|Proteobacteria,2TQX4@28211|Alphaproteobacteria,2JRGJ@204441|Rhodospirillales	-
28211|Alphaproteobacteria	-	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0015934,GO:0022625,GO:0022626,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:1990904	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0015934,GO:0022625,GO:0022626,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:1990904	J	COG0291@1|root,COG0291@2|Bacteria,1N6V4@1224|Proteobacteria,2UF6K@28211|Alphaproteobacteria,36YSS@31993|Methylocystaceae	-
28211|Alphaproteobacteria	-	GO:0000027,GO:0003674,GO:0003735,GO:0005198,GO:0006996,GO:0008150,GO:0009987,GO:0016043,GO:0022607,GO:0022613,GO:0022618,GO:0034622,GO:0042254,GO:0042255,GO:0042273,GO:0043933,GO:0044085,GO:0065003,GO:0070925,GO:0071826,GO:0071840	GO:0000027,GO:0003674,GO:0003735,GO:0005198,GO:0006996,GO:0008150,GO:0009987,GO:0016043,GO:0022607,GO:0022613,GO:0022618,GO:0034622,GO:0042254,GO:0042255,GO:0042273,GO:0043933,GO:0044085,GO:0065003,GO:0070925,GO:0071826,GO:0071840	J	COG0292@1|root,COG0292@2|Bacteria,1RGU2@1224|Proteobacteria,2U756@28211|Alphaproteobacteria,36Y94@31993|Methylocystaceae	-
28211|Alphaproteobacteria	6.1.1.20	GO:0003674,GO:0003824,GO:0004812,GO:0004826,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006432,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043043,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576	GO:0003674,GO:0003824,GO:0004812,GO:0004826,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006432,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043043,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576	J	COG0016@1|root,COG0016@2|Bacteria,1MVD7@1224|Proteobacteria,2TS2T@28211|Alphaproteobacteria,36XIN@31993|Methylocystaceae	6.1.1.20
28211|Alphaproteobacteria	-	-	-	S	COG1040@1|root,COG1040@2|Bacteria,1RHAV@1224|Proteobacteria,2TV7G@28211|Alphaproteobacteria,36Y8G@31993|Methylocystaceae	-
1236|Gammaproteobacteria	-	-	-	-	2DQA0@1|root,335JB@2|Bacteria,1NEY4@1224|Proteobacteria,1SP0G@1236|Gammaproteobacteria	-
1224|Proteobacteria	-	-	-	Q	COG3576@1|root,COG3576@2|Bacteria,1MWG9@1224|Proteobacteria	-
186801|Clostridia	-	-	-	L	COG0553@1|root,COG0553@2|Bacteria,1TPFZ@1239|Firmicutes,248ZJ@186801|Clostridia	-
29547|Epsilonproteobacteria	4.6.1.1	-	-	T	COG2114@1|root,COG4252@1|root,COG2114@2|Bacteria,COG4252@2|Bacteria,1MV1V@1224|Proteobacteria,42N5S@68525|delta/epsilon subdivisions,2YMKB@29547|Epsilonproteobacteria	4.6.1.1
28211|Alphaproteobacteria	-	-	-	T	COG2172@1|root,COG2203@1|root,COG2208@1|root,COG2172@2|Bacteria,COG2203@2|Bacteria,COG2208@2|Bacteria,1PFBR@1224|Proteobacteria,2U1RE@28211|Alphaproteobacteria	-
135613|Chromatiales	-	-	-	O	COG0309@1|root,COG0309@2|Bacteria,1MVCC@1224|Proteobacteria,1RQBE@1236|Gammaproteobacteria,1WX20@135613|Chromatiales	-
28211|Alphaproteobacteria	-	-	-	O	COG0409@1|root,COG0409@2|Bacteria,1MU1F@1224|Proteobacteria,2TSE4@28211|Alphaproteobacteria,3N7KJ@45401|Hyphomicrobiaceae	-
28211|Alphaproteobacteria	-	-	-	NT	COG0840@1|root,COG0840@2|Bacteria,1MU9B@1224|Proteobacteria,2TQQE@28211|Alphaproteobacteria,3JT69@41294|Bradyrhizobiaceae	-
28211|Alphaproteobacteria	1.1.1.40	-	-	C	COG0280@1|root,COG0281@1|root,COG0280@2|Bacteria,COG0281@2|Bacteria,1MU0A@1224|Proteobacteria,2TQJT@28211|Alphaproteobacteria,36XD0@31993|Methylocystaceae	1.1.1.40
1236|Gammaproteobacteria	-	-	-	I	COG0204@1|root,COG0204@2|Bacteria,1MWDY@1224|Proteobacteria,1RRXF@1236|Gammaproteobacteria,1XT85@135623|Vibrionales	-
135623|Vibrionales	-	-	-	K	COG1309@1|root,COG1309@2|Bacteria,1N0XU@1224|Proteobacteria,1S91U@1236|Gammaproteobacteria,1XVJX@135623|Vibrionales	-
1236|Gammaproteobacteria	-	-	-	M	COG2089@1|root,COG2089@2|Bacteria,1MWG3@1224|Proteobacteria,1RPIG@1236|Gammaproteobacteria,1XK09@135619|Oceanospirillales	-
28211|Alphaproteobacteria	-	-	-	M	COG1083@1|root,COG1216@1|root,COG1083@2|Bacteria,COG1216@2|Bacteria,1N1TF@1224|Proteobacteria,2U8HS@28211|Alphaproteobacteria,4BS4C@82117|unclassified Alphaproteobacteria	-
1236|Gammaproteobacteria	-	-	-	L	COG3464@1|root,COG3464@2|Bacteria,1N5CJ@1224|Proteobacteria,1T4WB@1236|Gammaproteobacteria,1WZSX@135613|Chromatiales	-
135619|Oceanospirillales	-	-	-	S	COG3028@1|root,COG3028@2|Bacteria,1MZ4R@1224|Proteobacteria,1S9JJ@1236|Gammaproteobacteria,1XKUE@135619|Oceanospirillales	-
135619|Oceanospirillales	3.5.5.1	-	-	S	COG0388@1|root,COG0388@2|Bacteria,1MUUB@1224|Proteobacteria,1RNVZ@1236|Gammaproteobacteria,1XJHT@135619|Oceanospirillales	3.5.5.1
204457|Sphingomonadales	3.6.4.12	-	-	L	COG0514@1|root,COG0514@2|Bacteria,1MVGG@1224|Proteobacteria,2TS8B@28211|Alphaproteobacteria,2K0QS@204457|Sphingomonadales	3.6.4.12
28211|Alphaproteobacteria	5.1.3.23	-	-	G	COG0381@1|root,COG0381@2|Bacteria,1QUYI@1224|Proteobacteria,2TWD4@28211|Alphaproteobacteria,3JUAV@41294|Bradyrhizobiaceae	5.1.3.23
204441|Rhodospirillales	5.1.3.2	-	-	M	COG0451@1|root,COG0451@2|Bacteria,1MVI8@1224|Proteobacteria,2TT7Q@28211|Alphaproteobacteria,2JRVB@204441|Rhodospirillales	5.1.3.2
28211|Alphaproteobacteria	6.5.1.2	GO:0003674,GO:0003824,GO:0003909,GO:0003911,GO:0006139,GO:0006259,GO:0006266,GO:0006281,GO:0006284,GO:0006288,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009987,GO:0016874,GO:0016886,GO:0033554,GO:0034641,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0050896,GO:0051103,GO:0051716,GO:0071704,GO:0090304,GO:0140097,GO:1901360	GO:0003674,GO:0003824,GO:0003909,GO:0003911,GO:0006139,GO:0006259,GO:0006266,GO:0006281,GO:0006284,GO:0006288,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009987,GO:0016874,GO:0016886,GO:0033554,GO:0034641,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0050896,GO:0051103,GO:0051716,GO:0071704,GO:0090304,GO:0140097,GO:1901360	L	COG0272@1|root,COG0272@2|Bacteria,1MV3R@1224|Proteobacteria,2TRHK@28211|Alphaproteobacteria,36X9B@31993|Methylocystaceae	6.5.1.2
28211|Alphaproteobacteria	-	-	-	L	COG0497@1|root,COG0497@2|Bacteria,1MUNP@1224|Proteobacteria,2TREW@28211|Alphaproteobacteria,36X4W@31993|Methylocystaceae	-
1236|Gammaproteobacteria	-	-	-	P	COG1116@1|root,COG1116@2|Bacteria,1MUDV@1224|Proteobacteria,1RNEH@1236|Gammaproteobacteria,2PMQH@256005|Alteromonadales genera incertae sedis	-
28211|Alphaproteobacteria	2.7.7.7	-	-	L	COG2812@1|root,COG2812@2|Bacteria,1MVCK@1224|Proteobacteria,2TRPB@28211|Alphaproteobacteria,36XG4@31993|Methylocystaceae	2.7.7.7
28211|Alphaproteobacteria	-	-	-	S	COG5467@1|root,COG5467@2|Bacteria,1MZRN@1224|Proteobacteria,2UC1G@28211|Alphaproteobacteria,3N79E@45401|Hyphomicrobiaceae	-
28211|Alphaproteobacteria	-	-	-	K	COG2186@1|root,COG2186@2|Bacteria,1RM36@1224|Proteobacteria,2V7Z5@28211|Alphaproteobacteria,37102@31993|Methylocystaceae	-
1236|Gammaproteobacteria	-	-	-	T	COG5001@1|root,COG5001@2|Bacteria,1MU2C@1224|Proteobacteria,1RM8A@1236|Gammaproteobacteria,1J56I@118884|unclassified Gammaproteobacteria	-
28211|Alphaproteobacteria	6.1.1.12	-	-	J	COG0173@1|root,COG0173@2|Bacteria,1MUXB@1224|Proteobacteria,2TR9U@28211|Alphaproteobacteria,36XU8@31993|Methylocystaceae	6.1.1.12
